,model_type,n_width,n_layers,l2_relative,time_fit,xlim_min,xlim_max,n_dim,n_points_train,n_points_test,random_seed
21,randomfeatures,406,1,8.738812430580456e-11,0.18521523475646973,-1,1,1,10000,10000,2
22,randomfeatures,406,1,6.25519899189689e-11,0.18469715118408203,-1,1,1,10000,10000,3
23,randomfeatures,406,1,2.3262450191493344e-11,0.19970965385437012,-1,1,1,10000,10000,4
24,randomfeatures,406,1,1.3319216886474613e-10,0.18548226356506348,-1,1,1,10000,10000,5
25,randomfeatures,645,1,3.165263072046064e-11,0.32175183296203613,-1,1,1,10000,10000,1
26,randomfeatures,645,1,4.368355630564653e-11,0.32393527030944824,-1,1,1,10000,10000,2
27,randomfeatures,645,1,1.0262335952846214e-10,0.32177257537841797,-1,1,1,10000,10000,3
28,randomfeatures,645,1,8.310672982531656e-11,0.3228483200073242,-1,1,1,10000,10000,4
29,randomfeatures,645,1,1.1000539799122431e-10,0.32179737091064453,-1,1,1,10000,10000,5
30,randomfeatures,1024,1,3.8431470749923726e-11,0.6199910640716553,-1,1,1,10000,10000,1
31,randomfeatures,1024,1,6.69124949125616e-11,0.620638370513916,-1,1,1,10000,10000,2
32,randomfeatures,1024,1,3.320906439645749e-11,0.6384387016296387,-1,1,1,10000,10000,3
33,randomfeatures,1024,1,3.403029707922272e-11,0.6186263561248779,-1,1,1,10000,10000,4
34,randomfeatures,1024,1,2.5385730658638494e-11,0.6191205978393555,-1,1,1,10000,10000,5
35,randomfeatures,1625,1,8.892057375849304e-11,1.4056434631347656,-1,1,1,10000,10000,1
36,randomfeatures,1625,1,5.808640950252695e-11,1.423083782196045,-1,1,1,10000,10000,2
37,randomfeatures,1625,1,5.3315575840964693e-11,1.397045373916626,-1,1,1,10000,10000,3
38,randomfeatures,1625,1,9.820225312928813e-11,1.3953683376312256,-1,1,1,10000,10000,4
39,randomfeatures,1625,1,4.146845487297889e-11,1.4056105613708496,-1,1,1,10000,10000,5
40,randomfeatures,2580,1,5.513928775989882e-11,4.773104190826416,-1,1,1,10000,10000,1
41,randomfeatures,2580,1,8.281552689152554e-11,4.833270311355591,-1,1,1,10000,10000,2
42,randomfeatures,2580,1,1.816846109592568e-10,4.830325603485107,-1,1,1,10000,10000,3
43,randomfeatures,2580,1,5.1279137148467555e-11,4.847606658935547,-1,1,1,10000,10000,4
44,randomfeatures,2580,1,1.2518630718272575e-10,4.907482385635376,-1,1,1,10000,10000,5
45,randomfeatures,4096,1,9.863908506032671e-11,17.249306678771973,-1,1,1,10000,10000,1
46,randomfeatures,4096,1,6.656657426027042e-11,17.175341844558716,-1,1,1,10000,10000,2
47,randomfeatures,4096,1,2.661248132590824e-10,17.18422770500183,-1,1,1,10000,10000,3
48,randomfeatures,4096,1,6.654789889936196e-11,17.20522665977478,-1,1,1,10000,10000,4
49,randomfeatures,4096,1,1.0183252714803884e-10,17.219682455062866,-1,1,1,10000,10000,5
50,randomfeatures,64,2,2.3249139083937398e-11,0.04079794883728027,-1,1,1,10000,10000,1
51,randomfeatures,64,2,1.502113434559615e-10,0.04215669631958008,-1,1,1,10000,10000,2
52,randomfeatures,64,2,7.740183898099447e-11,0.042327165603637695,-1,1,1,10000,10000,3
53,randomfeatures,64,2,9.960483708371685e-12,0.042494773864746094,-1,1,1,10000,10000,4
54,randomfeatures,64,2,6.195763176333783e-11,0.04885506629943848,-1,1,1,10000,10000,5
55,randomfeatures,101,2,5.863628728072963e-11,0.08428120613098145,-1,1,1,10000,10000,1
56,randomfeatures,101,2,4.3044387554888226e-11,0.08364081382751465,-1,1,1,10000,10000,2
57,randomfeatures,101,2,3.257175199843986e-11,0.0837700366973877,-1,1,1,10000,10000,3
58,randomfeatures,101,2,1.7968951994072275e-11,0.08309769630432129,-1,1,1,10000,10000,4
59,randomfeatures,101,2,7.323748231531199e-11,0.08544754981994629,-1,1,1,10000,10000,5
60,randomfeatures,161,2,3.983406737957906e-12,0.13863825798034668,-1,1,1,10000,10000,1
61,randomfeatures,161,2,1.2505716680007254e-11,0.13886761665344238,-1,1,1,10000,10000,2
62,randomfeatures,161,2,1.1563033409749579e-11,0.13945889472961426,-1,1,1,10000,10000,3
63,randomfeatures,161,2,2.480928909615019e-11,0.14248347282409668,-1,1,1,10000,10000,4
64,randomfeatures,161,2,1.2803577948898114e-11,0.13966751098632812,-1,1,1,10000,10000,5
65,randomfeatures,256,2,1.3630160946080301e-11,0.23288226127624512,-1,1,1,10000,10000,1
66,randomfeatures,256,2,1.1561031814146504e-11,0.22977924346923828,-1,1,1,10000,10000,2
67,randomfeatures,256,2,1.8134944129262707e-11,0.22605395317077637,-1,1,1,10000,10000,3
68,randomfeatures,256,2,7.191096058171335e-12,0.22649240493774414,-1,1,1,10000,10000,4
